x,y,z,shift
-1.006072998046875,-0.0277099609375,0.058258056640625,14729.681964625
-1.0091400146484375,-0.0268707275390625,0.0601959228515625,14729.701934625002
-1.0061798095703125,-0.02374267578125,0.051025390625,14729.721903625
-1.0028533935546875,-0.0139923095703125,0.044769287109375,14729.741873625
-1.003082275390625,-0.00726318359375,0.0430908203125,14729.761842625001
-1.0034942626953125,-0.0060882568359375,0.041107177734375,14729.781812500001
-0.9980010986328125,-0.007720947265625,0.0371856689453125,14729.8017815
-0.99981689453125,-0.0060882568359375,0.02850341796875,14729.821750500001
-1.008209228515625,0.0045013427734375,0.0260772705078125,14729.8417205
-1.011993408203125,0.0107269287109375,0.033050537109375,14729.861689500001
-1.0044403076171875,-0.0037841796875,0.03179931640625,14729.8816595
-0.9962921142578125,-0.00238037109375,0.0327301025390625,14729.901628500002
-0.9980316162109375,0.006683349609375,0.0268402099609375,14729.921598500001
-1.0002899169921875,0.009368896484375,0.0227813720703125,14729.9415675
-1.002227783203125,0.010467529296875,0.0205535888671875,14729.961537500001
-1.0085906982421875,0.0077056884765625,0.01873779296875,14729.981508500001
-1.0132293701171875,0.0052032470703125,0.017608642578125,14730.0014785
-1.0296478271484375,0.019561767578125,-0.0421905517578125,14730.021448500001
-0.99261474609375,0.0218353271484375,-0.180145263671875,14730.0414175
-0.9477081298828125,-0.0435791015625,-0.0424041748046875,14730.061387500002
-0.9908599853515625,-0.0491943359375,0.0812835693359375,14730.0813565
-1.024078369140625,0.0391387939453125,0.1259307861328125,14730.101325500002
-1.0089569091796875,0.039459228515625,0.1056976318359375,14730.1212945
-0.98565673828125,-0.0485687255859375,0.0613861083984375,14730.1412655
-1.0059661865234375,-0.0999755859375,0.058624267578125,14730.161234500001
-1.0240325927734375,-0.0614471435546875,0.0406494140625,14730.181205500001
-1.0062255859375,0.0503997802734375,0.0101470947265625,14730.201174500002
-1.0039825439453125,0.069183349609375,-0.0101470947265625,14730.221144500001
-1.0038909912109375,0.021209716796875,0.0083770751953125,14730.2411135
-0.993743896484375,-0.003082275390625,0.0232391357421875,14730.261082500001
-0.9972076416015625,-0.025665283203125,0.07208251953125,14730.2810515
-1.0140533447265625,-0.0145416259765625,0.1050567626953125,14730.3010195
-1.01507568359375,-0.025909423828125,0.0774688720703125,14730.320988500001
-0.99859619140625,0.017608642578125,0.04827880859375,14730.3409575
-0.99017333984375,0.03240966796875,0.0356597900390625,14730.3609245
-1.017303466796875,0.010894775390625,0.08282470703125,14730.380892500001
-1.012359619140625,-0.0166168212890625,0.0722198486328125,14730.4008615
-0.9913482666015625,-8.087158203125E-4,0.047088623046875,14730.420830500001
-0.992706298828125,0.0048980712890625,0.0514678955078125,14730.4407995
-1.00445556640625,-0.0041656494140625,0.043182373046875,14730.460769500001
-1.00762939453125,0.0043487548828125,0.072906494140625,14730.4807385
-1.0143890380859375,0.0093994140625,0.064422607421875,14730.500708500002
-1.0079803466796875,0.013458251953125,0.0339202880859375,14730.520678500001
-0.9888916015625,0.0068511962890625,0.011871337890625,14730.540650500001
-0.9745941162109375,0.011749267578125,0.0584259033203125,14730.5606215
-1.0143280029296875,0.037353515625,0.073028564453125,14730.5805925
-1.0227813720703125,0.0326080322265625,0.0601043701171875,14730.6005635
-1.001434326171875,-0.0267486572265625,0.076141357421875,14730.620532500001
-1.0133209228515625,-0.014678955078125,0.1544036865234375,14730.6405015
-1.0313262939453125,0.070465087890625,0.2353057861328125,14730.660471500001
-1.013153076171875,0.141204833984375,-0.0134429931640625,14730.680442500001
-0.9906768798828125,-0.576904296875,2.2574310302734375,14730.700411500002
-1.76373291015625,-0.0366668701171875,-3.550811767578125,14730.720381500001
0.17620849609375,-0.5300445556640625,1.310699462890625,14730.7403505
-1.362548828125,-0.00970458984375,-0.4630584716796875,14730.7603185
-1.4505767822265625,0.4482269287109375,0.193023681640625,14730.780289125001
-0.884124755859375,-0.2501220703125,-0.10577392578125,14730.800261125001
-0.669189453125,-0.2926788330078125,-0.10382080078125,14730.820231125
-0.95892333984375,0.0172271728515625,-0.0490570068359375,14730.840201125
-1.2020721435546875,-0.1132659912109375,0.2645416259765625,14730.860172125002
-1.0784759521484375,-0.07269287109375,0.179473876953125,14730.880143125001
-0.889434814453125,0.00738525390625,0.0965423583984375,14730.900112125
-0.957183837890625,0.0343475341796875,0.0645294189453125,14730.920082125001
-1.049560546875,0.0266265869140625,0.0556182861328125,14730.940053125001
-1.0202484130859375,0.036224365234375,0.0388946533203125,14730.960022125
-0.99371337890625,0.032440185546875,0.04266357421875,14730.979991125001
-1.0194549560546875,0.01068115234375,0.06585693359375,14730.999959125002
-1.0293426513671875,-0.0046539306640625,0.084869384765625,14731.019928125
-1.016937255859375,0.0128936767578125,0.11212158203125,14731.039898125
-1.024139404296875,0.0363616943359375,0.0998687744140625,14731.059868125001
-1.0359039306640625,0.0494842529296875,0.1169281005859375,14731.079839125001
-1.0546875,0.030609130859375,0.1483306884765625,14731.099811125001
-1.072662353515625,0.010162353515625,0.14959716796875,14731.119782125
-1.0775604248046875,0.0303192138671875,0.1328277587890625,14731.139752125
-1.052490234375,0.063201904296875,0.120330810546875,14731.159723125002
-1.06256103515625,0.0494842529296875,0.1227874755859375,14731.179694125001
-1.106201171875,5.645751953125E-4,0.116119384765625,14731.199665125001
-1.11175537109375,-0.01824951171875,0.09100341796875,14731.219636125
-1.08160400390625,-0.01611328125,0.033294677734375,14731.239608125
-1.0417938232421875,-0.0250244140625,-0.0154571533203125,14731.259580125
-1.0127105712890625,-0.050689697265625,-0.0573577880859375,14731.279551125
-0.993438720703125,-0.0890350341796875,-0.1374359130859375,14731.299522125
-0.983184814453125,-0.1476898193359375,-0.115997314453125,14731.319492125001
-0.9686279296875,-0.24462890625,-0.1037445068359375,14731.339462125
-0.9539642333984375,-0.2880706787109375,-0.1239471435546875,14731.359434125001
-0.9515380859375,-0.2739410400390625,-0.2274932861328125,14731.379405125
-0.9774322509765625,-0.2425384521484375,-0.291046142578125,14731.399377125
-0.97723388671875,-0.2494354248046875,-0.292755126953125,14731.419348125
-0.9550018310546875,-0.2790374755859375,-0.34979248046875,14731.439320125
-0.9391326904296875,-0.29498291015625,-0.4095458984375,14731.459290125002
-0.9467926025390625,-0.2881927490234375,-0.3487701416015625,14731.479261125001
-0.973602294921875,-0.296783447265625,-0.3041534423828125,14731.499231125
-0.9467926025390625,-0.31011962890625,-0.3525238037109375,14731.519201125
-0.865325927734375,-0.28118896484375,-0.4460906982421875,14731.539170125001
-0.833709716796875,-0.257781982421875,-0.4551849365234375,14731.559141125
-0.8384552001953125,-0.248504638671875,-0.45379638671875,14731.579111125
-0.8025054931640625,-0.2623291015625,-0.47515869140625,14731.599081125001
-0.7387542724609375,-0.286346435546875,-0.4882965087890625,14731.619050125
-0.6961669921875,-0.326873779296875,-0.472198486328125,14731.639020125001
-0.670074462890625,-0.3453826904296875,-0.4962310791015625,14731.658988125
-0.6302642822265625,-0.3264617919921875,-0.6326904296875,14731.678957125001
-0.5778961181640625,-0.3020172119140625,-0.6352386474609375,14731.698926125
-0.574462890625,-0.3472442626953125,-0.5682525634765625,14731.718896125001
-0.5469818115234375,-0.425445556640625,-0.4888763427734375,14731.738866125
-0.494598388671875,-0.5237884521484375,-0.557464599609375,14731.758836125
-0.4062652587890625,-0.5148773193359375,-0.6409454345703125,14731.778805000002
-0.3563995361328125,-0.4739532470703125,-0.65594482421875,14731.798774
-0.357025146484375,-0.4850006103515625,-0.60150146484375,14731.818743000002
-0.3542327880859375,-0.559234619140625,-0.6413421630859375,14731.838712
-0.273590087890625,-0.6254119873046875,-0.7182769775390625,14731.858681000002
-0.1988983154296875,-0.7052001953125,-0.6521759033203125,14731.87865
-0.21014404296875,-0.7735137939453125,-0.5632171630859375,14731.898619000001
-0.2323760986328125,-0.8249053955078125,-0.5115966796875,14731.918588
-0.1957550048828125,-0.862762451171875,-0.566680908203125,14731.938556000001
-0.1332550048828125,-0.808441162109375,-0.59222412109375,14731.958524000001
-0.1361236572265625,-0.781646728515625,-0.5887908935546875,14731.978493
-0.1666107177734375,-0.8009796142578125,-0.54913330078125,14731.998462000001
-0.1419525146484375,-0.814788818359375,-0.559326171875,14732.01843
-0.0896759033203125,-0.817047119140625,-0.54443359375,14732.038399000001
-0.0767669677734375,-0.7981109619140625,-0.533447265625,14732.058368000002
-0.08056640625,-0.806060791015625,-0.4425811767578125,14732.078337
-0.0784912109375,-0.879730224609375,-0.3513336181640625,14732.098305000001
-0.0526885986328125,-0.971527099609375,-0.2733154296875,14732.118272000002
-0.0195770263671875,-1.0188446044921875,-0.2254486083984375,14732.138241
-0.0144805908203125,-1.0529327392578125,-0.2501373291015625,14732.158209000001
-0.007598876953125,-1.0170745849609375,-0.25433349609375,14732.178176000001
0.017608642578125,-1.011077880859375,-0.24530029296875,14732.198144000002
-0.0216522216796875,-1.0418701171875,-0.245147705078125,14732.218112
-0.0762939453125,-1.0303192138671875,-0.2662811279296875,14732.238081000001
-0.045135498046875,-1.0054931640625,-0.2662200927734375,14732.25805
-0.012359619140625,-1.0113372802734375,-0.25,14732.278019000001
-0.0366668701171875,-1.0074462890625,-0.2237701416015625,14732.297988
-0.0584869384765625,-0.9975433349609375,-0.2135009765625,14732.317957000001
-0.0420989990234375,-1.0019378662109375,-0.2294769287109375,14732.337927
-0.0233306884765625,-0.9783935546875,-0.2191314697265625,14732.357897000002
-0.019866943359375,-0.968994140625,-0.2148895263671875,14732.377866
-0.02520751953125,-0.9764251708984375,-0.2099761962890625,14732.397835000002
-0.020050048828125,-0.977142333984375,-0.2041015625,14732.417804
-0.001495361328125,-0.983978271484375,-0.192413330078125,14732.437773000001
0.018585205078125,-1.0042877197265625,-0.1737518310546875,14732.457743
0.022796630859375,-0.99591064453125,-0.17657470703125,14732.477712000002
0.0352630615234375,-0.982666015625,-0.1715850830078125,14732.497682000001
0.0535888671875,-0.9967498779296875,-0.163909912109375,14732.517651
0.07122802734375,-1.0131072998046875,-0.152923583984375,14732.537621000001
0.0673828125,-1.00872802734375,-0.14532470703125,14732.557591
0.0459442138671875,-1.004547119140625,-0.1477813720703125,14732.577560000002
0.042694091796875,-1.01458740234375,-0.156829833984375,14732.597530000001
0.05230712890625,-0.9987640380859375,-0.1609954833984375,14732.617499000002
0.0480499267578125,-0.9642486572265625,-0.1556549072265625,14732.637469000001
0.0374908447265625,-0.9720916748046875,-0.1344451904296875,14732.657437000002
0.035125732421875,-1.004058837890625,-0.1258087158203125,14732.677407000001
0.02459716796875,-0.9834747314453125,-0.13897705078125,14732.697377
0.031768798828125,-0.947174072265625,-0.1457061767578125,14732.717347000002
0.0340423583984375,-0.96563720703125,-0.1545257568359375,14732.737316
0.02838134765625,-0.9942474365234375,-0.1502227783203125,14732.757287
0.0403289794921875,-1.0130615234375,-0.141448974609375,14732.777258625001
0.0421600341796875,-1.000946044921875,-0.1389617919921875,14732.797229625
0.033843994140625,-0.978790283203125,-0.1390838623046875,14732.817199625
0.04022216796875,-0.9962921142578125,-0.142333984375,14732.837170625
