id,level
69930,2042261
69940,-1077825
69950,-1597977
69960,-1552730
69970,-1230530
69980,-624182
69990,-953831
70000,-3564634
70010,-3203859
70020,-1113897
70030,-3007978
70040,83303
70050,2939384
70060,-572118
70070,3612528
70080,666212
70090,866744
70100,1248767
70110,502937
70120,-45111
70130,-165547
70140,1927569
70150,415820
70160,1392541
70170,-1003863
70180,1588664
70190,329246
70200,-569530
70210,-135406
70220,-1241256
70230,-1107138
70240,-579276
70250,1672834
70260,179833
70270,809184
70280,-2099912
70290,-247565
70300,972934
70310,-20799
70320,6278122
70330,-619570
70340,4481096
70350,-1614102
70360,4021598
70370,245717
70380,3960392
70390,52274
70400,-811420
70410,125643
70420,-1229053
70430,-775863
70440,-3526897
70450,737569
70460,-2416081
70470,-575549
70480,-1071376
70490,-857739
70500,1580720
70510,-1608632
70520,1308332
70530,128776
70540,3038126
70550,1739950
70560,-488756
70570,1794569
70580,555833
70590,167333
70600,886610
70610,1442026
70620,-525696
70630,-321130
70640,338846
70650,-1129851
70660,-139319
70670,-1834288
70680,-1469249
70690,-30804
70700,-1523611
70710,-225755
70720,-1004638
70730,1380352
70740,1932268
70750,869177
70760,1603508
70770,-1118374
70780,261806
70790,994418
70800,546949
70810,-1173685
70820,428657
70830,1067734
70840,1593256
70850,1144099
70860,-146838
70870,1613942
70880,-3167553
70890,-2466272
70900,-2590199
70910,-680764
70920,-1564880
70930,-592385
70940,-2018877
70950,1493005
70960,-644309
70970,-499068
70980,2028027
70990,2276818
71000,3206168
71010,-799271
71020,1863479
71030,273950
71040,1680457
71050,-3145542
71060,-1584799
71070,-2682110
71080,-1324538
71090,1798793
71100,795490
71110,3005966
71120,752699
71130,2554925
71140,1648617
71150,234
71160,-225541
71170,-3032134
71180,-4650256
71190,-2557506
71200,-1722228
71210,191822
71220,2953276
71230,4073378
71240,651960
71250,2070182
71260,-1284985
71270,1197690
71280,-1255844
71290,364060
71300,-598666
71310,991519
71320,642540
71330,-782104
71340,-1308198
71350,-1032118
71360,-1280581
71370,-2738164
71380,-784373
71390,-1174307
71400,663797
71410,-1347021
71420,255213
71430,2262719
71440,1526834
71450,223545
71460,858041
71470,-180143
71480,-1161432
71490,9112
71500,443867
71510,1219940
71520,1683982
71530,2232665
71540,2445772
71550,248326
71560,-2327064
71570,501468
71580,-2278408
71590,530314
71600,-1257434
71610,-2309622
71620,-2096850
71630,-1207475
71640,-388350
71650,96580
71660,-54515
71670,1249371
71680,1965016
71690,-518738
71700,1094555
71710,184498
71720,1827183
71730,2717639
71740,-94010
71750,699726
71760,93527
71770,-2448215
71780,-3100746
71790,-1477732
71800,527269
71810,-426945
71820,-102400
71830,-676171
71840,-76712
71850,-652950
71860,-605331
71870,-1112911
71880,1471329
71890,48578
71900,-615998
71910,481664
71920,991442
71930,995326
71940,525680
71950,2467782
71960,2307148
71970,2342401
71980,652680
71990,78337
72000,-742629
72010,-899113
72020,-1478863
72030,-1326422
72040,-395723
72050,461953
72060,-1540437
72070,-1731866
72080,-2196178
72090,-2225008
72100,-1379161
72110,1732238
72120,1218352
72130,3653896
72140,935554
72150,-941178
72160,1667696
72170,1178958
72180,1569180
72190,1303811
72200,866992
72210,48444
72220,-811271
72230,-2902342
72240,-2205929
72250,-1141090
72260,63536
72270,-291800
72280,-2121408
72290,-1889054
72300,-1262128
72310,-29178
72320,1139346
72330,1846850
72340,2991373
72350,1748838
72360,3043479
72370,2779152
72380,-371283
72390,1092385
72400,-203858
72410,-1311703
72420,-1734053
72430,-1481505
72440,-1975080
72450,-1755371
72460,-1946270
72470,-1069658
72480,201077
72490,488764
72500,729386
72510,1656514
72520,-1119985
72530,-1435033
72540,50017
72550,-726305
72560,-1677855
72570,-1217283
72580,871929
72590,-1539826
72600,158558
72610,799755
72620,2991101
72630,2321476
72640,2664181
72650,485744
72660,-52700
72670,-363192
72680,-2233034
72690,-2475230
72700,-2032378
72710,-2282973
72720,-1448885
72730,379898
72740,254363
72750,261612
72760,-728848
72770,-272891
72780,-254985
72790,-450052
72800,-2254899
72810,779151
72820,2446264
72830,3408563
72840,1837947
72850,1744559
72860,-91201
72870,572864
72880,-2366693
72890,262979
72900,689920
72910,48180
72920,809675
72930,-61022
72940,-1229871
72950,190384
72960,-310058
72970,-2032700
72980,-1411879
72990,-2290009
73000,-1464406
73010,-1789430
73020,318851
73030,1063656
73040,1947708
73050,1717043
73060,2276339
73070,2672142
73080,1859652
73090,2584885
73100,1670994
73110,-56987
73120,-327997
73130,-2721098
73140,-4386886
73150,-2832116
73160,-2366021
73170,-2344174
73180,-2082773
73190,829691
73200,2506974
73210,1629250
73220,1981774
73230,711894
73240,275932
73250,-325958
73260,45153
73270,20465
73280,900713
73290,9400
73300,1542915
73310,1343435
73320,1952498
73330,1140680
73340,1179324
73350,-511198
73360,-1913377
73370,-2987158
73380,-3862158
73390,-1637028
73400,-1295430
73410,-85445
73420,-240383
73430,278146
73440,1144556
73450,116588
73460,685966
73470,836581
73480,945592
73490,1171137
73500,2681596
73510,2720703
73520,1846773
73530,1591597
73540,34055
73550,-479245
73560,-1821994
73570,-857980
73580,-1374538
73590,-1736237
73600,-1051372
73610,-2526886
73620,-1154261
73630,-1540166
73640,-879052
73650,1715121
73660,1277024
73670,151535
73680,101678
73690,47341
73700,1116967
73710,2485187
73720,2089520
73730,1812979
73740,226899
73750,1082978
73760,268000
73770,567501
73780,-1233594
73790,-1784323
73800,-651256
73810,-359195
73820,-1467505
73830,-2209201
73840,-1126906
73850,-1330958
73860,-1110920
73870,163953
73880,2463756
73890,1974960
73900,308485
73910,55724
73920,-422910
73930,-803553
73940,1412578
73950,1541958
73960,1482109
73970,1192866
73980,-301965
73990,-772437
74000,-3717
74010,928743
74020,2056008
74030,565958
74040,407086
74050,-597076
74060,-1831838
74070,-1349596
74080,-3441618
74090,-1469975
74100,-1040214
74110,-579177
74120,1582972
74130,1657433
74140,734217
74150,1630353
74160,1106914
74170,-535008
74180,1197952
74190,1047514
74200,1251753
74210,752686
74220,900141
74230,-504822
74240,-169784
74250,98566
74260,-252337
74270,-510232
74280,695395
74290,-1263024
74300,-2105220
74310,-1189508
74320,-847141
74330,-555830
74340,-62512
74350,-179242
74360,-145570
74370,2192821
74380,281554
74390,881542
74400,122252
74410,766441
74420,408071
74430,1141840
74440,975836
74450,1107035
74460,750951
74470,-409248
74480,246425
74490,-634516
74500,614222
74510,-1589662
74520,-2539298
74530,-2200722
74540,-1858900
74550,-1169145
74560,444718
74570,2194458
74580,1461032
74590,1148904
74600,559175
74610,-333096
74620,667083
74630,1234718
74640,1364243
74650,935464
74660,527813
74670,-64261
74680,6999
74690,815078
74700,-722277
74710,-588512
74720,-1484679
74730,-2274963
74740,-1311823
74750,-2626729
74760,-417768
74770,1214536
74780,347585
74790,2611072
74800,1190233
74810,-986768
74820,-176650
74830,-165640
74840,-179860
74850,-206307
74860,-257612
74870,1808942
74880,1310767
74890,-469472
74900,-372027
74910,837598
74920,1349099
74930,272142
74940,-346198
74950,-753461
74960,-1199845
74970,-1259990
74980,-1017315
74990,-1422838
75000,333384
75010,584029
75020,-336024
75030,-1203410
75040,1253437
75050,976518
75060,1372124
75070,1449214
75080,2393239
75090,-556194
75100,-1211016
75110,85823
75120,1801085
75130,-61550
75140,-480970
75150,-1180377
75160,-813351
75170,367357
75180,280976
75190,-187953
75200,-960113
75210,-768031
75220,-2203396
75230,-2355040
75240,337187
75250,515604
75260,1582256
75270,1523198
75280,1242257
75290,243568
75300,-693021
75310,626261
75320,-1083706
75330,1714027
75340,1026130
75350,1425963
75360,1016193
75370,-233158
75380,-1285002
75390,-2753320
75400,-2615854
75410,-2632682
75420,-1756586
75430,-1488363
75440,-1076784
75450,-530392
75460,1217075
75470,2596170
75480,2704736
75490,969485
75500,1045301
75510,-42453
75520,-116779
75530,359161
75540,-1181197
75550,508198
75560,219315
75570,140964
75580,304383
75590,-540630
75600,-681262
75610,-1505159
75620,-950080
75630,-993739
75640,-477890
75650,-1260946
75660,-832744
75670,134223
75680,651145
75690,993440
75700,642818
75710,1863939
75720,2493851
75730,736893
75740,1003998
75750,1639185
75760,1923198
75770,1063303
75780,-859961
75790,-2159526
75800,-1065857
75810,-918961
75820,-1075027
75830,38822
75840,1088958
75850,243087
75860,-978578
75870,-502774
75880,-1452876
75890,-2214499
75900,-876238
75910,-1425633
75920,1271758
75930,2055474
75940,1251013
75950,1393662
75960,74164
75970,-754633
75980,1132890
75990,1034200
76000,1784778
76010,723100
76020,-1711862
76030,-1799390
76040,177411
76050,1106524
76060,2391624
76070,725605
76080,-1378669
76090,-2008877
76100,-2156238
76110,-1288263
76120,-2033806
76130,-1707803
76140,-1402146
76150,614016
76160,1165421
76170,2212562
76180,1696923
76190,2285648
76200,1781646
76210,2582452
76220,1408611
76230,430926
76240,-294413
76250,-498320
76260,-375706
76270,-625904
76280,-2114623
76290,-2085249
76300,-1078456
76310,-2490960
76320,-1283087
76330,-689293
76340,-166952
76350,774760
76360,676875
76370,-111370
76380,1021852
76390,-468824
76400,-1064673
76410,468392
76420,2224296
76430,1978535
76440,1353390
76450,1414984
76460,178635
76470,158219
76480,-143608
76490,179883
76500,-1613545
76510,-2216462
76520,-440344
76530,-350622
76540,31784
76550,1031348
76560,-250178
76570,-904530
76580,-1265616
76590,-758544
76600,-279868
76610,-927259
76620,253596
76630,193640
76640,840570
76650,919486
76660,983823
76670,947738
76680,929684
76690,774170
76700,728450
76710,-588760
76720,996577
76730,-38408
76740,-2041882
76750,-1883784
76760,-2359188
76770,-1072222
76780,-204444
76790,-580140
76800,-309808
76810,520730
76820,-302374
76830,771362
76840,-942564
76850,750655
76860,613074
76870,1911487
76880,1424576
76890,545343
76900,419721
76910,662851
76920,-490564
76930,144936
76940,1376881
76950,-724173
76960,-307793
76970,-1947676
76980,-2028878
76990,-691017
77000,-1736743
77010,-558946
77020,249498
77030,-108832
77040,969403
77050,1714223
77060,167319
77070,791106
77080,-700865
77090,715727
77100,-30923
77110,854163
77120,-234792
77130,387822
77140,814876
77150,1454854
77160,1349892
77170,-1351234
77180,-1501818
77190,-1141870
77200,-1649588
77210,-2124024
77220,-524297
77230,-1912789
77240,629647
77250,775485
77260,-139538
77270,-192398
77280,488489
77290,322780
77300,325031
77310,2057449
77320,591552
77330,1276148
77340,-470693
77350,177990
77360,227297
77370,-1784464
77380,-440440
77390,655727
77400,899858
77410,420683
77420,-580111
77430,-1624003
77440,-732792
77450,-1502073
77460,363676
77470,-1143984
77480,-1335618
77490,-589016
77500,287357
77510,1166640
77520,1258521
77530,1625153
77540,1341671
77550,2329880
77560,1735316
77570,604568
77580,-783016
77590,-1616839
77600,-684141
77610,-1642940
77620,-682973
77630,-54608
77640,296221
77650,-301193
77660,830152
77670,514892
77680,-601364
77690,-429159
77700,-1116198
77710,-414001
77720,-897083
77730,-527968
77740,-913311
77750,1792266
77760,2130689
77770,2526034
77780,644998
77790,436344
77800,679637
77810,13181
77820,-1538143
77830,-1768124
77840,-2280791
77850,-2684728
77860,-1016045
77870,-2085942
77880,-159763
77890,514053
77900,348629
77910,968388
77920,390349
77930,1379871
77940,1729728
77950,1358138
77960,-366084
77970,-102611
77980,347601
77990,96191
78000,1308388
78010,68158
78020,-114913
78030,-2048197
78040,-904542
78050,-619941
78060,-818261
78070,-641516
78080,-1142735
78090,-1056213
78100,-2050020
78110,951938
78120,618164
78130,1721158
78140,1894915
78150,2051720
78160,935452
78170,925320
78180,145989
78190,-1280082
78200,-1052124
78210,-602780
78220,765766
78230,1610245
78240,-381144
78250,45609
78260,-772521
78270,-1384261
78280,-1265821
78290,-51746
78300,-827091
78310,-1183591
78320,-1191619
78330,-2955695
78340,-286634
78350,540255
78360,9691
78370,1198151
78380,1706132
78390,568737
78400,-259128
78410,2698282
78420,2475975
78430,1806740
78440,801754
78450,576784
78460,-999225
78470,-1595920
78480,-1733320
78490,-3414798
78500,-1225693
78510,-1348767
78520,-2351665
78530,-2156201
78540,-1545348
78550,1404747
78560,1352155
78570,1475671
78580,-827933
78590,-585355
78600,475060
78610,2490309
78620,2420040
78630,-1324906
78640,1531115
78650,-182948
78660,-376168
78670,-382121
78680,83855
78690,-167017
78700,-233292
78710,-2068257
78720,-1520818
78730,-53915
78740,10227
78750,-767128
78760,-1636956
78770,931467
78780,-320595
78790,615309
78800,-54722
78810,-601689
78820,-191031
78830,-802557
78840,2201237
78850,4197304
78860,1562250
78870,2507413
78880,-177132
78890,2353563
78900,-1223584
78910,-2487322
78920,-792618
78930,-10260
78940,-3054678
78950,-3090609
78960,-1537505
78970,-1209202
78980,3966515
78990,407761
79000,1582378
79010,-379024
79020,-847275
79030,-1252946
79040,-1548098
79050,-909754
79060,-1498873
79070,653911
79080,-462757
79090,2692758
79100,2259970
79110,1378837
79120,201733
79130,-1940186
79140,-560181
79150,-908158
79160,-333927
79170,-1241672
79180,-111067
79190,-1806482
79200,912173
79210,1489418
79220,245447
79230,2876242
79240,1107648
79250,1105596
79260,429157
79270,-1371917
79280,-642812
79290,-2454587
79300,41475
79310,-1204213
79320,1681144
79330,1557250
79340,2284110
79350,2301098
79360,1477900
79370,-321996
79380,567772
79390,826117
79400,-3101032
79410,-2494151
79420,-3873601
79430,-2673386
79440,-733327
79450,-1682244
79460,-182281
79470,2714934
79480,3238239
79490,2751398
79500,-497057
79510,2977191
79520,-2435316
79530,-3099131
79540,860808
79550,443783
79560,693652
79570,-1063707
79580,-2472044
79590,-470721
79600,2750883
79610,1009247
79620,1584324
79630,-404814
79640,-345195
79650,-364211
79660,-898552
79670,635766
79680,-213873
79690,-1052338
79700,-610723
79710,-607205
79720,1140388
79730,-40692
79740,45708
79750,1958589
79760,98322
79770,571578
79780,1492817
79790,-1506289
79800,-810192
79810,156357
79820,-1185927
79830,563415
79840,1685342
79850,770737
79860,1372171
79870,-249313
79880,-67144
79890,-393406
79900,912587
79910,-1044096
79920,-821376
79930,137994
79940,-1560085
79950,-293943
79960,565186
79970,2001768
79980,2366894
79990,2491830
80000,455664
80010,245779
80020,908554
80030,-2303840
80040,-2295380
80050,-1145534
80060,-965601
80070,920788
80080,427317
80090,933012
80100,483703
80110,20947
80120,2652508
80130,1077385
80140,-561419
80150,-1855207
80160,-326293
80170,-1654788
80180,-1791533
80190,152439
80200,431390
80210,1170560
80220,3556472
80230,1547217
80240,1302451
80250,358736
80260,500091
80270,-1584989
80280,-424593
80290,-1270540
80300,-1423688
80310,-3192536
80320,-929892
80330,-2464454
80340,-982326
80350,-783212
80360,1881990
80370,2821099
80380,928768
80390,-702519
80400,-652240
80410,-2178126
80420,-1570468
80430,695415
80440,2062033
80450,567718
80460,-1711785
80470,-1150296
80480,34364
80490,-188907
80500,3953061
80510,1669919
80520,1137739
80530,736980
80540,-1767817
80550,-2854142
80560,-2683230
80570,-449319
80580,-2120956
80590,-1250851
80600,707156
80610,-338588
80620,877840
80630,542248
80640,1375283
80650,602479
80660,2335055
80670,990236
80680,-1153766
80690,-1164182
80700,-360398
80710,354195
80720,815855
80730,2520548
80740,2177728
80750,102599
80760,-1254262
80770,-1732057
80780,-2556303
80790,-2880686
80800,-2650008
80810,1277198
80820,-117251
80830,2077344
80840,-430610
80850,210795
80860,438003
80870,-392091
80880,1035072
80890,1281113
80900,1701942
80910,676472
80920,1549427
80930,1945501
80940,1934072
80950,2231223
80960,-895906
80970,-1992196
80980,-2328360
80990,-1734254
81000,-957399
81010,-894330
81020,-1567138
81030,198190
81040,305144
81050,550684
81060,-23444
81070,-802028
81080,-1302439
81090,-1075750
81100,653874
81110,2053420
81120,-69827
81130,1920535
81140,-1042555
81150,1492694
81160,2785699
81170,-739864
81180,685330
81190,-232375
81200,-2805157
81210,181543
81220,-1272689
81230,817413
81240,887105
81250,-1583708
81260,-1441910
81270,-506640
81280,-2306616
81290,-222777
81300,695570
81310,449132
81320,1526640
81330,1431407
81340,2802911
81350,1579549
81360,786336
81370,-188646
81380,140877
81390,422155
81400,1211357
81410,-987167
81420,531344
81430,595506
81440,-855696
81450,-2750050
81460,-1849922
81470,-2135408
81480,-447159
81490,64582
81500,255188
81510,1102558
81520,1065321
81530,2605793
81540,1318740
81550,399629
81560,350348
81570,-373254
81580,-1717854
81590,-2903438
81600,149580
81610,1669400
81620,1384642
81630,2354975
81640,-1269320
81650,267637
81660,-1142886
81670,-707649
81680,-418561
81690,151575
81700,-1855520
81710,-1563866
81720,-308944
81730,511950
81740,577273
81750,1713030
81760,1515473
81770,1844024
81780,-935763
81790,922072
81800,845239
81810,-780703
81820,333749
81830,395089
81840,-847907
81850,-1672461
81860,-1850092
81870,-2299432
81880,-3662232
81890,-314069
81900,909011
81910,945082
81920,382790
81930,1048862
81940,177025
81950,1120648
81960,1558867
81970,-476819
81980,-828662
81990,864184
82000,690834
82010,1584397
82020,-1436684
82030,-1149001
82040,-146450
82050,73340
82060,712885
82070,444894
82080,379827
82090,-579063
82100,-900378
82110,-1152484
82120,-577293
82130,-2004569
82140,-3149776
82150,-1029967
82160,-777885
82170,1021572
82180,695467
82190,825702
82200,535682
82210,-734562
82220,2930265
82230,1519193
82240,1351902
82250,182496
82260,-105058
82270,-1859690
82280,388936
82290,1511685
82300,511668
82310,-79774
82320,-1497691
82330,-1429602
82340,-1418288
82350,-538778
82360,-1503177
82370,693168
82380,638379
82390,1920626
82400,-960783
82410,-1992522
82420,-950162
82430,-613876
82440,560195
82450,610574
82460,2017001
82470,2088624
82480,464031
82490,2122230
82500,902804
82510,-1862174
82520,-1820570
82530,-1060992
82540,-1421094
82550,-545933
82560,-1796672
82570,-1861715
82580,-348524
82590,-426063
82600,-350815
82610,1186340
82620,283396
82630,747704
82640,245405
82650,192955
82660,1197005
82670,765220
82680,-115056
82690,364513
82700,-127509
82710,171092
82720,275324
82730,-950046
82740,-405108
82750,483438
82760,-346420
82770,-189879
82780,146534
82790,-142011
82800,225123
82810,-1199706
82820,-130607
82830,1712517
82840,889249
82850,817708
82860,-1064696
82870,-639505
82880,836930
82890,925653
82900,1033879
82910,-902182
82920,-1211880
82930,-324892
82940,183373
82950,-934542
82960,31256
82970,-495477
82980,-234029
82990,-864176
83000,-993393
83010,-524036
83020,576293
83030,-440978
83040,441953
83050,566175
83060,1041396
83070,1418535
83080,683482
83090,546814
83100,983382
83110,84992
83120,1863152
83130,949524
83140,-49528
83150,-653586
83160,-1274804
83170,193414
83180,519252
83190,693598
83200,-847474
83210,-1345045
83220,-1031142
83230,-2228041
83240,1016826
83250,-617278
83260,37763
83270,-48521
83280,-1131417
83290,-576880
83300,524173
83310,353127
83320,378869
83330,1209119
83340,3666831
83350,-1356059
83360,8753
83370,-207767
83380,-1335608
83390,-1669727
83400,-316714
83410,-592922
83420,-1625286
83430,165464
83440,-316770
83450,681164
83460,523008
83470,1296629
83480,2798287
83490,908541
83500,-657642
83510,-331235
83520,-51491
83530,174793
83540,-82838
83550,1334349
83560,1855254
83570,-1189140
83580,783426
83590,654232
83600,488883
83610,799246
83620,-1052811
83630,357256
83640,1166441
83650,-1235394
83660,-3293602
83670,-1291057
83680,-238045
83690,-27160
83700,-1300402
83710,959637
83720,627138
83730,475365
83740,311031
83750,839250
83760,1947199
83770,995856
83780,876716
83790,1487157
83800,1144078
83810,-1553347
83820,267825
83830,-510481
83840,-563525
83850,-759441
83860,-1106252
83870,-455971
83880,-1533106
83890,250736
83900,-543046
83910,84588
83920,-246344
83930,-31505
83940,1797702
83950,255260
83960,521877
83970,704244
83980,-28995
83990,-1272275
84000,-511648
84010,109418
84020,970807
84030,1887261
84040,-868666
84050,-421725
84060,-1854909
84070,-1576291
84080,-2098195
84090,553082
84100,816352
84110,323823
84120,-539425
84130,-1212211
84140,381314
84150,1733903
84160,1339085
84170,2590735
84180,-381907
84190,-442256
84200,214680
84210,-420469
84220,-495838
84230,659316
84240,-350963
84250,-570252
84260,-2266684
84270,-2032994
84280,-254523
84290,-2041787
84300,-1076937
84310,1397956
84320,2143376
84330,1295868
84340,-263109
84350,109469
84360,-895377
84370,-3070
84380,-922063
84390,1683716
84400,1250586
84410,-733151
84420,-982644
84430,-658245
84440,-614249
84450,-121792
84460,1198873
84470,2707489
84480,2217974
84490,966920
84500,-843980
84510,-963527
84520,-476821
84530,-478286
84540,-797854
84550,-1791822
84560,-1108351
84570,-1687992
84580,-1507956
84590,513592
84600,1785159
84610,2471370
84620,1646885
84630,1836950
84640,1272493
84650,228335
84660,-169378
84670,-1183514
84680,587209
84690,-1363500
84700,-511786
84710,-945705
84720,-326375
84730,-993719
84740,-15420
84750,-102768
84760,475421
84770,671315
84780,-552635
84790,-19557
84800,985637
84810,492672
84820,1872710
84830,1019646
84840,1850014
84850,1064064
84860,-1405432
84870,-846957
84880,-780400
84890,-1531004
84900,-998181
84910,125667
84920,228941
84930,732737
84940,-2237707
84950,-3451013
84960,-1474624
84970,706664
84980,-565158
84990,155160
85000,-405942
85010,-1220363
85020,-1569593
85030,-584903
85040,1029736
85050,1408071
85060,2192331
85070,1281246
85080,1738012
85090,620594
85100,-211348
85110,743143
85120,-20490
85130,103644
85140,300451
85150,-2695664
85160,-1896017
85170,-1699795
85180,-2702644
85190,-1741160
85200,-2093463
85210,363268
85220,1847776
85230,1816048
85240,392477
85250,305119
85260,-192386
85270,1449396
85280,1249691
85290,1559466
85300,2017381
85310,-1006913
85320,-1185430
85330,-2287749
85340,840042
85350,1443159
85360,2054280
85370,641791
85380,-899586
85390,-3068427
85400,-1844879
85410,-695582
85420,-515644
85430,-813316
85440,-729838
85450,307932
85460,297693
85470,1294038
85480,1622416
85490,1773138
85500,2126535
85510,1177087
85520,1008967
85530,885529
85540,-751778
85550,-1409769
85560,-2638616
85570,-730099
85580,460314
85590,998521
85600,279268
85610,-1393180
85620,-2065506
85630,-1644484
85640,-1081224
85650,526644
85660,1284028
85670,697186
85680,244840
85690,399720
85700,188245
85710,1677134
85720,1859808
85730,3066375
85740,2159508
85750,-430569
85760,-2332870
85770,-368091
85780,78077
85790,18029
85800,-480376
85810,-42796
85820,-1679224
85830,-861334
85840,-1357950
85850,-140995
85860,655547
85870,532900
85880,225351
85890,-795099
85900,805546
85910,-1539814
85920,-1190641
85930,706817
85940,2567654
85950,2996812
85960,1805421
85970,1334050
85980,849012
85990,-912441
86000,-1741241
86010,-100796
86020,283846
86030,-262139
86040,-1245979
86050,-1551302
86060,-1616337
86070,-1971324
86080,-1297724
86090,-846752
86100,350356
86110,2028786
86120,1177084
86130,-76248
86140,-691584
86150,720972
86160,717135
86170,44801
86180,301822
86190,1467090
86200,554578
86210,-680106
86220,82370
86230,1453598
86240,-313528
86250,-1111052
86260,-2195155
86270,-644370
86280,-1160382
86290,-345290
86300,-254004
86310,-253334
86320,543892
86330,-1819538
86340,-470808
86350,-1497991
86360,182927
86370,571075
86380,303189
86390,1867760
86400,1183412
86410,-825109
86420,65519
86430,1957519
86440,863026
86450,1148344
86460,803648
86470,1095718
86480,-477932
86490,-651404
86500,-1931946
86510,-571574
86520,179711
86530,-2518388
86540,-1707316
86550,-1823982
86560,-1390400
86570,-1957828
86580,-56860
86590,658700
86600,2070207
86610,1516497
86620,2037872
86630,-172832
86640,-154200
86650,-340314
86660,921399
86670,542436
86680,1028401
86690,-560660
86700,-657354
86710,33446
86720,558496
86730,-841059
86740,197500
86750,-934412
86760,-484492
86770,280183
86780,-918235
86790,-506323
86800,-775574
86810,-940317
86820,417348
86830,1642367
86840,549471
86850,839804
86860,-186956
86870,1375615
86880,1268334
86890,1366249
86900,638865
86910,857082
86920,-985389
86930,-1180464
86940,-1489530
86950,-1735768
86960,-1935066
86970,-8489
86980,999865
86990,500643
87000,396500
87010,46625
87020,-557491
87030,480852
87040,473953
87050,682137
87060,586937
87070,425203
87080,-47720
87090,-1503921
87100,-1584820
87110,864630
87120,151744
87130,-86080
87140,132133
87150,85579
87160,-32267
87170,-176314
87180,-301186
87190,-454083
87200,-339281
87210,222384
87220,-551377
87230,87598
87240,1192331
87250,652457
87260,1446387
87270,523991
87280,1694432
87290,1718820
87300,-807603
87310,-2080628
87320,-271563
87330,1829398
87340,2594654
87350,1538425
87360,-1546386
87370,-2643764
87380,-1941646
87390,-1607923
87400,-520493
87410,-484547
87420,-492264
87430,87188
87440,28303
87450,1133609
87460,327747
87470,764183
87480,1583166
87490,879310
87500,1148186
87510,1172068
87520,1162389
87530,1239082
87540,-952417
87550,-1633961
87560,-2014636
87570,-1775809
87580,-1117090
87590,-317264
87600,-1292658
87610,-389221
87620,1065107
87630,171206
87640,911459
87650,1035846
87660,634242
87670,1744272
87680,1271591
87690,-384144
87700,-1354163
87710,-1680708
87720,159328
87730,-195255
87740,503977
87750,991575
87760,366784
87770,207610
87780,1433023
87790,-370070
87800,-1182720
87810,-1065514
87820,622740
87830,-67365
87840,56236
87850,-151537
87860,116379
87870,-1701685
87880,525048
87890,138559
87900,872342
87910,897460
87920,337118
87930,-72829
87940,661540
87950,-553163
87960,12000
87970,481988
87980,672262
87990,1013795
88000,-455760
88010,472881
88020,155227
88030,-330900
88040,-498631
88050,-133862
88060,-764634
88070,-2045904
88080,207341
88090,494233
88100,997700
88110,155782
88120,-1490395
88130,-1319013
88140,-712402
88150,-429930
88160,1310306
88170,1646804
88180,-2978394
88190,1181239
88200,432679
88210,-5384820
88220,-8538505
88230,-7700662
88240,13842956
88250,-39628420
88260,-36478612
88270,-183399776
88280,10958245
88290,161249632
88300,-128099304
88310,-161187040
88320,18442624
88330,74014800
88340,99282816
88350,110511240
88360,31324558
88370,-39491444
88380,-76043536
88390,-115630240
88400,-114650376
88410,-101475504
88420,-67479952
88430,-40427016
88440,4338468
88450,30987292
88460,51883712
88470,68595240
88480,68290320
88490,70341136
88500,73935504
88510,58671036
88520,25853220
88530,4400834
88540,-3580056
88550,-6666143
88560,-15260291
88570,-7320355
88580,-11740591
88590,-14891862
88600,-13727694
88610,-17237240
88620,-11342406
88630,-10579334
88640,-3272054
88650,-9430455
88660,-11942392
88670,-15519908
88680,-25368036
88690,-22342696
88700,-15967804
88710,-16085471
88720,-7625466
88730,6059058
88740,10619291
88750,5861104
88760,17869426
88770,12344788
88780,13276243
88790,12031582
88800,7907614
88810,1115984
88820,3282796
88830,-11949866
88840,-7982425
88850,-8136547
88860,-5372094
88870,-211136
88880,-2665137
88890,1614932
88900,-4464356
88910,1667943
88920,-2239745
88930,8293990
88940,-6147898
88950,-543729
88960,-2528142
88970,-1411312
88980,3194263
88990,3166009
89000,4143762
89010,-1522979
89020,-187786
89030,1470028
89040,499523
89050,-1044198
89060,465542
89070,-779036
89080,-390632
89090,7268748
89100,5564009
89110,7661998
89120,3793973
89130,4043497
89140,6027292
89150,5239242
89160,5214078
89170,2499074
89180,-5186054
89190,-5232018
89200,-3096217
89210,-941483
89220,-3797565
89230,-1046493
89240,-1104694
89250,684137
89260,1964012
89270,3642555
89280,929083
89290,3446900
89300,1972682
89310,2778028
89320,2002324
89330,-2610858
89340,-2204068
89350,-2968482
89360,-2732281
89370,-3854958
89380,-28635
89390,-1718849
89400,-5790986
89410,1861914
89420,-499221
89430,2415013
89440,-1996363
89450,2610901
89460,3180752
89470,4052006
89480,-2815938
89490,1360181
89500,-988083
89510,-1658862
89520,1327227
89530,-1350262
89540,-1861770
89550,659282
89560,2896212
89570,628772
89580,-480775
89590,-1319586
89600,-2148746
89610,-3379012
89620,-3209605
89630,-3818080
89640,-3175189
89650,-980756
89660,-1039536
89670,-2349360
89680,12938
89690,1152803
89700,2026678
89710,877853
89720,3258421
89730,-1426728
89740,-1083289
89750,1185182
89760,1524929
89770,2358028
89780,3447953
89790,1259815
89800,-629584
89810,-507073
89820,-301823
89830,623698
89840,-478645
89850,-276718
89860,-1715858
89870,-508532
89880,-339057
89890,-1011420
89900,-93648
89910,1691074
89920,340299
89930,-104198
